,S0_EXP_T,S0_EXP_liq,S0_EXP_vap,S0_MD_T,S0_MD_liq,S0_MD_vap,S0_EXP_azeotrope,S0_MD_azeotrope,EXP_T,EXP_liq,EXP_vap,EXP_azeotrope
0,373.15,0.0,0.0,397.7914805194802,0.002096985583224158,0.000289172926612288,393.35606060606057,427.1,384.84999999999997,0.9787,0.9876,390.75
1,377.4045454545454,0.14141414141414144,0.030100576561603073,402.13791630591595,0.14757536041939714,0.02113910525306051,0.63,0.79,387.34999999999997,0.8396,0.9045,0.55
2,378.18636363636364,0.16161616161616163,0.03728771760943396,403.1029235209236,0.17771952817824382,0.0262108557579738,0.6311746009815299,0.20999999999999996,390.04999999999995,0.6736,0.7442,0.44999999999999996
3,378.9681818181818,0.18181818181818182,0.04547254992537573,403.0842424242426,0.17431192660550462,0.026788558801616236,,,390.75,0.5488999999999999,0.5523,
4,379.75,0.20202020202020204,0.054752612400613784,403.4344444444445,0.18348623853211016,0.02924044464056798,,,390.34999999999997,0.4858,0.43079999999999996,
5,380.53181818181815,0.22222222222222224,0.06522552480478525,403.6045425685427,0.18872870249017043,0.030368693942219416,,,385.75,0.3184,0.15849999999999997,
6,381.83484848484846,0.25252525252525254,0.08341221890886791,404.6751601731602,0.21363040629095678,0.038915661144464264,,,379.95,0.20540000000000003,0.05630000000000002,
7,382.6166666666667,0.27272727272727276,0.09728310965666899,405.9258816738817,0.2427260812581914,0.04919320991672062,,,374.65,0.08840000000000003,0.0040000000000000036,
8,383.91969696969693,0.30303030303030304,0.12098211945020187,407.3567070707072,0.27470511140235915,0.06212441911560228,,,,,,
9,384.70151515151514,0.32323232323232326,0.1387558865522382,408.5974227994228,0.30117955439056365,0.07648388652428961,,,,,,
10,385.22272727272724,0.33333333333333337,0.1483135274644694,410.37845021645023,0.3378768020969857,0.0977437659133401,,,,,,
11,386.00454545454545,0.3535353535353536,0.16859183076116355,411.8693102453103,0.36775884665792935,0.11841997002154794,,,,,,
12,386.7863636363636,0.37373737373737376,0.1906040866410818,413.24010101010106,0.3944954128440368,0.13991777938685424,,,,,,
13,387.5681818181818,0.393939393939394,0.21450096834322194,414.67092640692647,0.4228047182175624,0.16634063343382008,,,,,,
14,388.34999999999997,0.4141414141414142,0.2404805308220584,415.98168253968265,0.44796854521625173,0.19335354983303898,,,,,,
15,389.1318181818182,0.43434343434343436,0.2689741228762405,417.1223405483406,0.46867627785058985,0.21906063002762405,,,,,,
16,389.91363636363633,0.4545454545454546,0.3006041211348333,418.1129119769121,0.48545216251638285,0.2425641350266282,,,,,,
17,390.17424242424244,0.4646464646464647,0.31763487804376633,419.1935353535355,0.504587155963303,0.27121988344990056,,,,,,
18,390.9560606060606,0.48484848484848486,0.35403888150892865,420.8344819624821,0.5376146788990828,0.3264511928911664,,,,,,
19,391.21666666666664,0.494949494949495,0.37297013631661297,422.33534776334784,0.5701179554390565,0.38293125914117965,,,,,,
20,391.4772727272727,0.5050505050505051,0.39224377516958536,423.19584415584416,0.5903014416775886,0.4193520358864092,,,,,,
21,391.7378787878788,0.5151515151515152,0.41175025275822513,423.39595959595965,0.5963302752293579,0.4308658779697136,,,,,,
22,391.99848484848485,0.5252525252525253,0.43143158786368757,423.6861269841271,0.6031454783748363,0.443494239603466,,,,,,
23,392.2590909090909,0.5353535353535354,0.4512305485472726,424.2464502164503,0.6201834862385323,0.47562376342847035,,,,,,
24,392.780303030303,0.5656565656565657,0.510554034149213,425.0569177489178,0.6482306684141548,0.5289485393176627,,,,,,
25,393.04090909090905,0.595959595959596,0.5686685617619587,425.8173564213565,0.6781127129750985,0.5860592446038337,,,,,,
26,393.04090909090905,0.6060606060606061,0.5875038013291937,426.22759307359314,0.6972477064220185,0.6229508650983329,,,,,,
27,393.35606060606057,0.63,0.63,426.5777950937951,0.7187418086500656,0.6639160943943647,,,,,,
28,393.35606060606057,0.63,0.63,426.8010884614682,0.7358846657929228,0.6969911254157085,,,,,,
29,393.04090909090905,0.6464646464646465,0.6598336532615048,427.0385672274281,0.7645609436435126,0.746998096859763,,,,,,
30,393.04090909090905,0.6565656565656566,0.6771360753603628,427.2542612745905,0.7847444298820447,0.7816775646910771,,,,,,
31,393.04090909090905,0.6666666666666667,0.6941196031665373,427.2542612745905,0.8146264744429883,0.8270549998678948,,,,,,
32,392.780303030303,0.696969696969697,0.7429792109155662,427.0385672274281,0.8319266055045873,0.8497846046930686,,,,,,
33,392.51969696969695,0.7171717171717172,0.7738247136590972,426.77107114545095,0.8632765399737878,0.8880219406739166,,,,,,
34,391.99848484848485,0.7474747474747475,0.8167093552073481,426.66784704184704,0.8812581913499345,0.9061473253414564,,,,,,
35,391.21666666666664,0.787878787878788,0.8659865476678692,426.4277085137086,0.906159895150721,0.9298664127553413,,,,,,
36,390.9560606060606,0.797979797979798,0.876734603393571,426.31764502164515,0.9203145478374838,0.9415122390387194,,,,,,
37,390.17424242424244,0.8383838383838385,0.9137579703250129,426.0775064935066,0.942070773263434,0.958651458173446,,,,,,
38,389.91363636363633,0.8484848484848485,0.9216202678955008,425.97577200577206,0.9570117955439059,0.9695309942020438,,,,,,
39,389.6530303030303,0.8585858585858587,0.9289943487723863,425.76177489177456,0.9766710353866306,0.9836846900929928,,,,,,
40,389.1318181818182,0.888888888888889,0.948549745618901,425.4213997113991,0.9989515072083862,0.9992343517594183,,,,,,
41,388.8712121212121,0.8989898989898991,0.95429386934513,,,,,,,,,
42,388.34999999999997,0.9292929292929294,0.9697624655267217,,,,,,,,,
